crn	r0	r1	r2
36744	1223	1213	1133	0012
36745	1123	1113	1100	0011
36746	1123	1113	0100	0011
36747	1123	1113	0023	0011
36748	1123	1113	0113	0011
36749	1123	1113	0133	0011
3675	2313	2301	0002	0001
36750	1123	1101	0113	0011
36751	0322	0203	0033	0002
36752	0322	0201	0033	0002
36753	0322	0233	0133	0112
36754	0322	0211	0133	0112
36755	0322	0211	0133	0002
36756	0322	0213	0133	0002
36757	0322	0213	0112	0102
36758	0322	0211	0112	0102
36759	0322	0211	0113	0102
3676	2333	2301	0002	0001
36760	3303	0223	0111	0102
36761	3303	0212	0111	0102
36762	0333	0212	0111	0102
36763	1333	0212	0111	0102
36764	1133	0312	0113	0302
36765	1123	0312	0113	0100
36766	1100	0112	0103	0300
36767	1100	0323	0133	0300
36768	3323	2312	0023	0001
36769	3323	0212	0023	0003
3677	2333	2302	0002	0001
36770	3312	0212	0023	0003
36771	3312	0312	0023	0001
36772	3323	0312	0023	0001
36773	3323	0323	0023	0001
36774	1323	0312	0011	0003
36775	0323	0312	0033	0001
36776	0312	0311	0033	0002
36777	0312	0133	0033	0002
36778	0312	0133	0033	0001
36779	0312	0100	0033	0001
3678	2311	2302	0002	0001
36780	0312	0100	0013	0002
36781	0312	0300	0013	0002
36782	0323	0100	0013	0002
36783	2300	0302	0003	0001
36784	1300	0302	0003	0001
36785	3300	0302	0003	0001
36786	3303	0302	0003	0001
36787	3301	0302	0003	0001
36788	0103	0102	0003	0002
36789	0103	0102	0003	0001
3679	2313	2302	0002	0001
36790	1303	0302	0003	0001
36791	1113	1112	0003	0002
36792	1113	1112	0003	0001
36793	1113	0212	0003	0002
36794	1133	0103	0023	0013
36795	1133	0103	0023	0001
36796	1133	0103	0012	0001
36797	1133	0100	0012	0003
36798	1133	0100	0033	0002
36799	1223	1200	0012	0011
368	0112	0111	0102	0011
3680	2333	3303	0002	0001
36800	1223	1300	0012	0001
36801	1223	1203	0012	0003
36802	1223	1203	0012	0001
36803	1223	1303	0012	0001
36804	1223	1303	0012	0003
36805	1223	1103	0012	0003
36806	1202	1101	0012	0003
36807	1302	0302	0013	0001
36808	3302	0323	0313	0003
36809	3322	1312	1311	0003
3681	2311	3303	0002	0001
36810	3322	1312	0111	0003
36811	1322	1312	0111	0003
36812	3322	0323	0313	0003
36813	3322	0323	0311	0003
36814	3322	0323	0301	0003
36815	3322	0312	0301	0003
36816	1322	0312	0301	0003
36817	3322	1312	0301	0003
36818	3322	0302	0301	0003
36819	3313	3312	2303	0033
3682	2313	3303	0002	0001
36820	3313	3312	2301	0033
36821	3313	3312	2302	0033
36822	3313	3312	0301	0033
36823	3311	0323	0301	0033
36824	3313	0323	0312	0033
36825	3313	3312	0323	0033
36826	3313	3312	0212	0033
36827	1311	0323	0312	0033
36828	1311	0323	0313	0033
36829	1311	0323	0311	0033
3683	2333	3301	0002	0001
36830	1311	0123	0111	0033
36831	1113	2302	0111	0102
36832	1113	0312	0111	0102
36833	1113	0333	0111	0102
36834	1113	0313	0111	0102
36835	1113	0313	0111	0002
36836	1113	0113	0111	0002
36837	1113	0111	0011	0002
36838	1113	0111	0033	0002
36839	1113	0111	0023	0002
3684	2311	3301	0002	0001
36840	1113	0111	0023	0003
36841	1300	0211	0122	0111
36842	3303	0211	0122	0111
36843	1303	0211	0122	0111
36844	1333	0211	0122	0111
36845	3311	0213	0122	0111
36846	3311	0211	0122	0111
36847	3313	0211	0122	0111
36848	3313	0213	0122	0111
36849	3301	0213	0122	0111
3685	2313	3301	0002	0001
36850	3301	0211	0122	0111
36851	0333	0211	0122	0111
36852	1311	0211	0122	0111
36853	2312	2311	1322	0023
36854	2312	2311	1311	0023
36855	2312	2311	0113	0023
36856	2312	2311	0313	0023
36857	2312	2311	0311	0023
36858	2312	2311	0111	0023
36859	2312	0233	0113	0023
3686	2333	3302	0002	0001
36860	2312	0213	0113	0023
36861	2312	0211	0113	0023
36862	2312	0313	0111	0023
36863	2312	0313	0133	0023
36864	0211	0302	0200	0033
36865	0211	0302	0300	0033
36866	0233	0302	0300	0033
36867	0213	0302	0300	0033
36868	0213	0302	0200	0033
36869	0233	0302	0200	0033
3687	2311	3302	0002	0001
36870	0333	0302	0200	0033
36871	0313	0302	0200	0033
36872	0313	0302	0300	0033
36873	0333	0302	0300	0033
36874	0333	0302	0100	0033
36875	0313	0302	0100	0033
36876	0313	0302	0103	0033
36877	1213	1202	0112	0033
36878	2311	1323	1312	0013
36879	2313	1323	1311	0013
3688	2313	3302	0002	0001
36880	3311	1323	1311	0013
36881	3312	1323	1311	0013
36882	3312	1312	1311	0013
36883	0213	0212	0102	0013
36884	0213	0212	0102	0011
36885	0211	0112	0102	0011
36886	0211	0112	0102	0013
36887	0211	0112	0102	0012
36888	0233	0112	0102	0023
36889	0233	0112	0102	0012
3689	2311	1303	0002	0001
36890	0233	0112	0102	0013
36891	3302	2302	0113	0111
36892	3302	2302	0123	0111
36893	1323	2302	0123	0111
36894	1323	1302	0113	0111
36895	1312	2302	0113	0111
36896	1312	2302	0123	0111
36897	2302	1103	0333	0323
36898	1203	0133	0113	0002
36899	0211	0133	0033	0002
369	0112	0111	0302	0011
3690	3311	1303	0002	0001
36900	0233	0313	0033	0002
36901	0233	0313	0011	0002
36902	1301	0201	0012	0002
36903	3301	0201	0012	0002
36904	0301	0201	0012	0002
36905	0102	0200	0033	0002
36906	0102	0200	0013	0002
36907	1223	1203	0013	0002
36908	1223	1201	0013	0002
36909	1223	1203	0011	0002
3691	3313	1303	0002	0001
36910	1223	0133	0011	0002
36911	0211	0133	0011	0002
36912	0311	0133	0011	0002
36913	2312	0302	0013	0012
36914	2312	1312	0013	0011
36915	2312	1312	0033	0011
36916	0212	0302	0033	0011
36917	0323	0302	0013	0012
36918	0312	0302	0013	0012
36919	3312	0302	0033	0011
3692	3311	1303	0011	0002
36920	3323	0302	0033	0001
36921	3323	0301	0033	0003
36922	3323	0301	0013	0003
36923	1103	0333	0112	0033
36924	1103	0333	0112	0013
36925	1103	0113	0102	0012
36926	1103	0333	0102	0012
36927	1103	0113	0102	0013
36928	1213	1123	1203	0111
36929	1213	1102	0133	0111
3693	3313	1303	0011	0002
36930	1113	1102	0313	0111
36931	1113	1102	0311	0111
36932	1113	1102	0111	0002
36933	1333	1323	1113	0013
36934	1333	1323	1101	0013
36935	1333	1323	0103	0013
36936	1333	1312	0103	0013
36937	1333	1312	0301	0013
36938	1333	1112	0103	0013
36939	1333	1123	0103	0011
3694	3313	1301	0011	0002
36940	0133	0102	0200	0011
36941	0133	0102	0300	0011
36942	0133	0102	0100	0011
36943	3300	0112	0100	0011
36944	0333	0112	0100	0033
36945	0333	0312	0300	0033
36946	0313	0312	0302	0033
36947	0313	0302	0203	0033
36948	0213	0302	0203	0033
36949	0213	0302	0201	0033
3695	3313	3301	0011	0002
36950	0313	0302	0201	0033
36951	0311	0302	0201	0033
36952	0311	0302	0301	0033
36953	0111	0302	0301	0033
36954	0111	0302	0201	0033
36955	0111	0302	0103	0033
36956	3313	0212	0111	0023
36957	3313	0212	0113	0023
36958	3313	0211	0113	0023
36959	3313	0233	0113	0023
3696	2313	3301	0011	0002
36960	3313	0211	0111	0023
36961	0313	0211	0123	0113
36962	0313	0213	0123	0113
36963	3313	0213	0123	0111
36964	1113	0213	0123	0111
36965	1133	1123	0103	0001
36966	1100	0112	0103	0001
36967	1200	0123	0103	0001
36968	1200	0112	0103	0001
36969	1113	1112	0103	0001
3697	2313	1301	0011	0002
36970	1113	0123	0103	0001
36971	1113	0323	0113	0201
36972	1113	0323	0113	0203
36973	1113	0323	0113	0302
36974	1113	0123	0113	0302
36975	1113	0323	0113	0301
36976	1113	0123	0113	0301
36977	1113	0312	0113	0301
36978	1113	0323	0111	0203
36979	1113	0123	0111	0203
3698	2333	1301	0011	0002
36980	1113	0123	0111	0200
36981	1113	0323	0111	0200
36982	1113	0112	0111	0200
36983	1113	0112	0111	0300
36984	1113	0112	0111	0203
36985	1113	0123	0111	0003
36986	1113	0323	0111	0003
36987	1233	0223	0112	0103
36988	1233	0223	0112	0100
36989	1233	1113	0112	0300
3699	2333	3301	0011	0002
36990	3303	0313	0213	0002
36991	2303	0233	0111	0102
36992	2303	0211	0111	0102
36993	3303	0211	0111	0102
36994	1303	0211	0111	0102
36995	1303	0233	0111	0102
36996	1303	0333	0111	0023
36997	1303	0333	0113	0023
36998	1303	0333	0103	0023
36999	3303	0313	0111	0023
37	0213	0033	0023	0003
370	0312	0113	0302	0011
3700	2313	3302	0011	0002
37000	1103	0333	0112	0011
37001	1100	0313	0123	0113
37002	1100	0311	0123	0113
37003	2300	0211	0100	0002
37004	0213	0212	0100	0002
37005	0213	0123	0100	0002
37006	0211	0112	0100	0002
37007	0211	0112	0100	0001
37008	3300	0323	0301	0013
37009	1211	0112	0103	0013
3701	2311	3302	0011	0002
37010	1213	0112	0103	0013
37011	1213	0123	0103	0011
37012	1113	0123	0103	0011
37013	0213	0102	0100	0011
37014	0213	0102	0200	0011
37015	0213	0102	0300	0011
37016	1203	0123	0103	0001
37017	1203	0112	0103	0001
37018	1203	0112	0103	0003
37019	1203	0112	0100	0003
3702	2311	3301	0011	0002
37020	1103	0112	0100	0003
37021	1323	1223	0002	0001
37022	3323	2312	0003	0001
37023	3323	3312	0003	0001
37024	2333	1312	0003	0001
37025	2313	1312	0003	0001
37026	2313	0312	0003	0001
37027	2333	0312	0003	0001
37028	3311	0323	0003	0001
37029	3313	0323	0003	0001
3703	2311	1301	0011	0002
37030	1311	0223	0003	0002
37031	1311	0223	0002	0001
37032	2302	0112	0100	0011
37033	1202	0112	0103	0033
37034	0333	0223	0302	0033
37035	1311	0323	0302	0033
37036	1311	0312	0300	0033
37037	1311	0323	0300	0033
37038	1311	1123	0100	0033
37039	3311	0323	0300	0033
3704	2311	0302	0011	0002
37040	1211	0112	0100	0033
37041	1113	0333	0223	0023
37042	1133	0333	0212	0023
37043	1333	1133	0113	0023
37044	1333	1133	0113	0012
37045	1311	1133	0111	0023
37046	1211	1133	0111	0023
37047	1211	1200	0133	0002
37048	1213	1200	0133	0002
37049	0233	0213	0102	0023
3705	2333	0302	0011	0002
37050	0233	0213	0102	0012
37051	0233	0313	0103	0012
37052	0211	0133	0103	0023
37053	0211	0133	0203	0023
37054	0211	0133	0201	0012
37055	0211	0133	0301	0012
37056	0311	0133	0301	0012
37057	0311	0133	0201	0012
37058	0211	0133	0203	0012
37059	0213	0133	0203	0023
3706	2313	0302	0011	0002
37060	1213	1133	0111	0023
37061	3311	0333	0111	0023
37062	3311	0333	0113	0023
37063	3311	0333	0023	0011
37064	3311	0333	0023	0013
37065	3311	0333	0133	0023
37066	2312	1312	3301	0033
37067	2312	1312	1303	0033
37068	2312	0323	0300	0033
37069	2312	0312	0300	0033
3707	2300	0302	0011	0002
37070	1312	0112	0100	0033
37071	1112	0112	0100	0033
37072	1133	1102	0023	0003
37073	1133	1112	0023	0003
37074	2333	1311	0023	0003
37075	2333	1311	0012	0003
37076	2333	0311	0012	0003
37077	0213	0311	0012	0002
37078	0211	0133	0023	0002
37079	0213	0133	0012	0002
3708	2303	0302	0011	0002
37080	0233	0200	0012	0002
37081	0211	0203	0022	0001
37082	0213	0203	0022	0003
37083	0213	0203	0022	0001
37084	0213	0201	0022	0001
37085	0213	0201	0022	0003
37086	0213	0103	0022	0003
37087	0233	0313	0022	0003
37088	0211	0113	0022	0001
37089	0311	0211	0022	0003
3709	2301	0302	0011	0002
37090	0313	0213	0022	0001
37091	0313	0213	0022	0003
37092	1311	0211	0022	0001
37093	3311	0211	0022	0001
37094	3311	0213	0022	0001
37095	3313	0213	0022	0001
37096	3313	0211	0022	0001
37097	1113	0111	0022	0002
37098	1113	0333	0022	0002
37099	1113	0333	0033	0023
371	0312	0113	0300	0011
3710	3300	0012	0011	0002
37100	1113	0113	0033	0023
37101	1311	0313	0033	0012
37102	3311	0113	0023	0012
37103	1311	0211	0012	0002
37104	3311	0211	0012	0002
37105	3311	0211	0023	0002
37106	3313	0211	0023	0002
37107	3313	0211	0023	0003
37108	3313	0233	0023	0003
37109	3313	0233	0023	0001
3711	3301	0012	0011	0002
37110	3313	0213	0023	0001
37111	3313	0213	0023	0003
37112	3313	0113	0023	0003
37113	3313	0113	0023	0001
37114	3303	0323	0313	0113
37115	3303	0323	0311	0113
37116	3313	0323	0212	0113
37117	3313	0323	0111	0013
37118	3313	0323	0312	0013
37119	1311	0123	0111	0013
3712	3303	0012	0011	0002
37120	3311	1302	0111	0013
37121	3311	3302	0113	0012
37122	1333	1103	0033	0023
37123	1333	1101	0033	0023
37124	1333	1301	0033	0023
37125	2312	0301	0033	0012
37126	1223	0103	0033	0023
37127	1223	1303	0033	0023
37128	1323	1303	0033	0023
37129	1223	1101	0033	0023
3713	1303	0012	0011	0002
37130	1223	1101	0033	0002
37131	1223	1103	0033	0002
37132	3303	0112	0103	0102
37133	1200	0112	0100	0003
37134	1233	0112	0100	0003
37135	1333	0112	0100	0003
37136	1213	1211	1100	0112
37137	2313	1211	1100	0112
37138	3313	1211	1100	0112
37139	3313	1203	1100	0112
3714	1300	0012	0011	0002
37140	1113	1203	1100	0112
37141	1113	1200	1100	0112
37142	3313	1200	1100	0112
37143	1300	1200	1100	0112
37144	3300	1200	1100	0112
37145	3303	1200	1100	0112
37146	1301	1200	1100	0112
37147	3301	1200	1100	0112
37148	1303	1203	1101	0112
37149	1103	1100	0333	0112
3715	1301	0012	0011	0002
37150	1103	1100	0113	0112
37151	1103	1101	0113	0112
37152	1103	1101	0323	0113
37153	1103	0313	0123	0113
37154	3303	0133	0123	0111
37155	3303	0323	0123	0111
37156	1113	0323	0123	0113
37157	3323	2312	1311	0113
37158	1233	1312	1113	0113
37159	0233	0302	0201	0003
3716	3311	0012	0011	0002
37160	0233	0302	0203	0003
37161	0233	0302	0103	0003
37162	0211	0302	0103	0003
37163	1211	1123	0103	0002
37164	1211	1102	0103	0002
37165	1213	1302	0103	0002
37166	1213	0123	0103	0002
37167	1213	0112	0103	0002
37168	0233	0212	0123	0113
37169	0233	0212	0123	0103
3717	3313	0012	0011	0002
37170	0333	0212	0123	0103
37171	0333	0312	0112	0103
37172	0333	0312	0212	0103
37173	0333	0323	0223	0103
37174	0333	0323	0212	0103
37175	0333	0323	0112	0103
37176	0333	0123	0112	0103
37177	0313	0123	0112	0103
37178	0313	0123	0113	0103
37179	3313	0323	0111	0103
3718	3311	0312	0011	0002
37180	3313	0323	0113	0103
37181	2333	0113	0111	0302
37182	0233	0313	0113	0302
37183	1233	0333	0133	0302
37184	1133	0333	0133	0302
37185	1133	0333	0323	0302
37186	1133	0333	0312	0302
37187	1133	0333	0311	0302
37188	0133	0300	0011	0002
37189	0133	0100	0011	0002
3719	3313	0312	0011	0002
37190	0133	0200	0011	0002
37191	1301	0103	0033	0002
37192	1301	0103	0011	0002
37193	3302	0203	0011	0002
37194	1302	0201	0011	0002
37195	3302	0201	0011	0002
37196	0302	0203	0011	0002
37197	0302	0203	0013	0002
37198	0323	0203	0013	0002
37199	0323	0203	0033	0002
372	0312	0113	0301	0011
3720	3313	3312	0011	0002
37200	0312	0203	0033	0002
37201	2303	0211	0002	0001
37202	2301	0211	0002	0001
37203	3301	0223	0002	0001
37204	3302	0223	0002	0001
37205	3312	0223	0002	0001
37206	3323	0223	0002	0001
37207	3323	0212	0003	0001
37208	3323	0312	0003	0001
37209	3302	0313	0033	0001
3721	1333	0312	0011	0002
37210	3322	3311	0012	0003
37211	3322	0301	0023	0003
37212	3322	0301	0012	0003
37213	3322	2311	0323	0003
37214	1202	1200	0112	0033
37215	2302	1301	0111	0023
37216	2302	3301	0111	0023
37217	2302	1303	0111	0023
37218	1211	1133	1123	0112
37219	1211	1133	1112	0112
3722	1300	0312	0011	0002
37220	1311	1133	1101	0112
37221	1311	1133	1112	0112
37222	1213	1133	1112	0112
37223	1333	1323	1103	0112
37224	1333	1302	1103	0112
37225	1333	1123	1103	0112
37226	1333	1302	1203	0112
37227	1333	1112	1200	0111
37228	1333	1112	1203	0111
37229	3302	2302	1303	0113
3723	1303	0312	0011	0002
37230	1302	1202	0133	0111
37231	3302	0123	0122	0111
37232	3323	0123	0122	0111
37233	3312	0123	0122	0111
37234	0233	0102	0200	0002
37235	0233	0102	0100	0002
37236	0233	0102	0300	0002
37237	0233	0302	0100	0002
37238	0211	0102	0100	0002
37239	0211	0102	0300	0002
3724	1301	0312	0011	0002
37240	0211	0102	0200	0002
37241	0211	0102	0200	0001
37242	0211	0102	0200	0013
37243	0213	0102	0200	0013
37244	1211	0112	0103	0012
37245	1213	0112	0103	0012
37246	1211	0123	0103	0011
37247	1311	0123	0103	0011
37248	0311	0123	0100	0011
37249	0311	0123	0100	0013
3725	1333	1312	0011	0002
37250	0311	0123	0100	0033
37251	0111	0102	0200	0033
37252	0111	0102	0200	0013
37253	0111	0102	0300	0033
37254	3302	1202	0111	0103
37255	3302	2302	0111	0103
37256	3301	1302	0111	0103
37257	2301	1302	0111	0103
37258	2313	1302	0111	0103
37259	3313	1302	0111	0103
3726	3311	1312	0011	0002
37260	1311	2302	0113	0002
37261	1311	1302	0113	0002
37262	3311	3302	0113	0002
37263	1311	3302	0113	0002
37264	1311	0223	0113	0002
37265	1311	0212	0113	0302
37266	1311	0123	0113	0102
37267	1311	0123	0113	0103
37268	1133	1123	0313	0003
37269	1133	0323	0313	0003
3727	3313	1312	0011	0002
37270	1133	0323	0313	0001
37271	1133	0312	0113	0201
37272	1133	0113	0112	0201
37273	1133	0113	0112	0203
37274	1133	0113	0112	0002
37275	1133	0333	0112	0002
37276	1133	0333	0312	0002
37277	1133	0333	0323	0002
37278	1133	0333	0123	0002
37279	1133	0333	0123	0001
3728	0111	0012	0011	0002
37280	1233	1133	1122	0111
37281	2333	1200	0122	0111
37282	0333	0233	0122	0111
37283	0333	0213	0122	0111
37284	3300	0213	0122	0111
37285	2311	0211	0122	0111
37286	2311	0211	0201	0002
37287	2333	0311	0003	0002
37288	2313	0311	0003	0002
37289	1113	0333	0003	0002
3729	0113	0012	0011	0002
37290	1113	0133	0003	0002
37291	1113	0133	0203	0002
37292	1113	0333	0200	0002
37293	1113	0333	0300	0002
37294	1133	1113	3300	0323
37295	1133	1101	3300	0323
37296	1333	1103	2300	0323
37297	1333	1103	1200	0112
37298	2333	1101	1200	0112
37299	2333	1101	1100	0112
373	0312	0113	0102	0011
3730	0311	0012	0011	0002
37300	1333	1101	1100	0112
37301	1333	1103	1100	0112
37302	1333	1103	1300	0112
37303	1103	0333	0103	0023
37304	1103	0333	0103	0012
37305	1103	0333	0302	0012
37306	1103	0333	0301	0023
37307	1103	0113	0103	0023
37308	1103	0113	0102	0023
37309	1103	0333	0102	0023
3731	0333	0012	0011	0002
37310	3303	0211	0102	0011
37311	1303	0211	0102	0011
37312	0223	0211	0022	0013
37313	0223	0211	0022	0011
37314	0223	0213	0022	0013
37315	0323	0111	0022	0013
37316	0312	0311	0022	0013
37317	0323	0133	0122	0033
37318	0323	0133	0122	0013
37319	0323	0133	0123	0013
3732	0313	0012	0011	0002
37320	0323	0133	0123	0033
37321	0122	0203	0103	0023
37322	0122	0203	0103	0012
37323	1322	1233	1223	0012
37324	1322	0211	0102	0012
37325	0122	0203	0102	0023
37326	1223	0223	0133	0112
37327	1223	0223	0113	0112
37328	1223	0212	0113	0112
37329	1223	0312	0113	0112
3733	0333	0312	0113	0302
37330	1223	1312	0113	0111
37331	1223	1312	1311	0113
37332	1223	0312	0212	0113
37333	1223	0312	0122	0113
37334	2302	0312	0113	0111
37335	0323	0312	0212	0133
37336	1223	0323	0223	0133
37337	3322	3313	0113	0012
37338	3323	3313	0113	0012
37339	2312	3311	0113	0012
3734	0313	0312	0113	0302
37340	3312	3311	0113	0023
37341	3312	0212	0113	0013
37342	3312	0223	0113	0011
37343	3312	0123	0113	0011
37344	3312	0123	0111	0033
37345	3322	3311	0113	0023
37346	3322	3311	0113	0012
37347	3322	1311	0113	0012
37348	3322	0311	0113	0012
37349	3322	1311	0113	0023
3735	0133	0112	0111	0302
37350	2312	2311	0113	0012
37351	2312	2301	0113	0023
37352	3313	0302	0013	0012
37353	3313	0223	0012	0011
37354	3313	0223	0023	0011
37355	3313	0113	0023	0013
37356	3313	0113	0012	0011
37357	3313	0113	0023	0011
37358	3313	0111	0023	0013
37359	3313	0233	0113	0012
3736	0133	0112	0003	0002
37360	3313	0211	0113	0012
37361	3313	0311	0113	0023
37362	3313	0311	0113	0012
37363	3313	2311	1311	0023
37364	1311	2301	0313	0023
37365	1311	2303	0313	0023
37366	1311	2303	0113	0012
37367	1311	1303	0113	0023
37368	1311	1303	0113	0012
37369	1311	3301	0113	0023
3737	0333	0302	0033	0023
37370	1311	3301	0113	0012
37371	1311	1301	0113	0012
37372	1311	1301	0113	0023
37373	1211	1133	0112	0023
37374	1211	0333	0133	0302
37375	1311	0333	0133	0002
37376	1311	0333	0133	0302
37377	1133	1113	0333	0323
37378	1113	1100	0033	0023
37379	1311	3300	0033	0012
3738	0313	0302	0033	0023
37380	1311	1300	0033	0012
37381	1311	3300	0013	0012
37382	1311	1300	0013	0012
37383	1311	2300	0023	0013
37384	1311	2300	0023	0011
37385	1311	0200	0012	0011
37386	1311	0100	0012	0011
37387	3311	3300	0013	0012
37388	1311	0300	0033	0012
37389	1311	0111	0033	0023
3739	0111	0302	0033	0012
37390	1311	0301	0033	0023
37391	1311	3300	0023	0013
37392	1311	0300	0023	0013
37393	2311	0100	0012	0011
37394	3311	0100	0012	0011
37395	1311	0100	0023	0003
37396	0311	0100	0023	0003
37397	1303	1203	0023	0003
37398	1303	1201	0023	0003
37399	1303	1103	0023	0003
374	0323	0113	0102	0011
3740	0113	0302	0033	0012
37400	1303	0100	0023	0003
37401	1303	0100	0012	0003
37402	1301	0100	0012	0003
37403	1301	1300	0023	0001
37404	1301	2300	0023	0001
37405	1223	1113	0033	0023
37406	1223	1113	0033	0012
37407	1223	1113	0013	0012
37408	1223	1113	0012	0011
37409	0123	0113	0013	0011
3741	0113	0302	0013	0012
37410	0123	0103	0013	0011
37411	0123	0103	0033	0011
37412	0123	0100	0033	0002
37413	0123	0100	0013	0002
37414	3301	0313	0012	0003
37415	3301	0311	0012	0003
37416	1301	0311	0012	0003
37417	3301	0311	0023	0003
37418	2301	0313	0312	0003
37419	2303	0313	0312	0003
3742	0111	0302	0013	0012
37420	2300	0313	0312	0003
37421	3300	0313	0312	0003
37422	1311	0323	0312	0003
37423	3313	2311	1312	0033
37424	3313	0212	0302	0033
37425	3311	0212	0302	0033
37426	3311	0313	0302	0033
37427	3311	0111	0302	0033
37428	1311	0333	0312	0033
37429	1223	1133	0111	0023
3743	2302	1302	0111	0012
37430	1223	1133	0111	0012
37431	1223	0233	0111	0012
37432	1223	0211	0111	0012
37433	1223	0311	0111	0023
37434	1323	0133	0111	0023
37435	1323	0133	0111	0033
37436	1323	0133	0111	0013
37437	1133	1113	1112	0011
37438	1133	1113	0123	0011
37439	1133	0333	0112	0011
3744	2322	1302	0111	0012
37440	1133	0113	0112	0011
37441	1133	0113	0023	0011
37442	0103	0100	0011	0002
37443	0102	0100	0033	0002
37444	0102	0100	0013	0002
37445	0302	0100	0013	0002
37446	0302	0100	0033	0002
37447	3322	3313	0013	0002
37448	3322	3311	0013	0002
37449	3322	1311	0013	0002
3745	2312	1302	0111	0012
37450	1122	0103	0033	0002
37451	1322	0103	0033	0002
37452	1322	1311	0023	0001
37453	3322	1311	0023	0001
37454	0312	0302	0022	0013
37455	0113	0102	0022	0011
37456	0333	0302	0033	0013
37457	0113	0302	0033	0013
37458	0133	0102	0013	0002
37459	0133	0102	0022	0003
3746	2312	3302	0111	0012
37460	0133	0102	0033	0001
37461	1333	0223	0023	0003
37462	1133	0333	0023	0003
37463	1133	0333	0023	0001
37464	1133	0111	0023	0001
37465	1133	0113	0023	0001
37466	1133	0313	0023	0003
37467	1133	0113	0023	0003
37468	1133	0311	0023	0003
37469	1133	0311	0012	0003
